Time (s),Light Sensor,Pressure Sensor,IMU Sensor,Event Detected
5.757575757575758,52.413498824711084,76.56639486720292,101.4313105042162,0
5.858585858585858,54.465054186071995,75.98852442415861,104.85329802832277,0
5.959595959595959,53.00715100129149,74.24608954500711,103.3563113555624,0
6.0606060606060606,56.54608438573486,76.2993328297871,106.44030756057415,0
6.161616161616162,59.412975799525405,73.27722764170417,112.74531183882131,0
6.262626262626262,56.955021344402496,71.49376074416112,110.07105412707736,0
6.363636363636363,58.7767230894805,71.42949418854505,107.40272008559363,0
6.4646464646464645,60.121108729738474,70.22028894669513,112.88627642559429,0
6.565656565656566,58.664084298840265,69.34600515042447,108.9333128260054,0
6.666666666666667,60.59048584111314,69.55198887355236,104.88562639446644,0
6.767676767676767,60.78577832348574,69.21847268819157,108.78045943360102,0
6.8686868686868685,61.509843815114394,67.61788172888603,106.9542562419367,0
6.96969696969697,60.25178387188518,67.43211038507427,112.22640768566141,0
7.070707070707071,62.25414665464929,67.76807905161958,113.99842853367771,0
7.171717171717171,63.527903558868935,65.9511837253448,119.57845402319583,0
7.2727272727272725,65.67677976217841,67.11738497031982,116.07582451526666,0
7.373737373737374,64.84871293651017,70.53888528500113,114.92013877494438,0
7.474747474747475,67.30356785654301,71.50282575289854,118.4815182327353,0
7.575757575757575,61.440143081839445,70.4238510568994,109.70660389755236,0
7.6767676767676765,64.60796835928959,72.17317981035248,117.32222809108198,0
7.777777777777778,63.03060011000062,72.91710915126384,119.1302886178074,0
7.878787878787879,66.75844021927199,76.75412209793237,112.50990433353749,0
7.979797979797979,60.394672052178905,75.8974793769481,120.4297516617073,0
8.080808080808081,59.88588404211343,75.75822958353548,117.99132934014585,0
8.181818181818182,59.84721130394602,76.01658745728957,115.63199356086878,0
8.282828282828282,56.2112891001929,76.40211806436662,118.60350304094374,0
8.383838383838384,58.759630360969986,79.17288268290662,123.27090547074208,0
8.484848484848484,57.59115380947986,79.07420233509046,116.68601396136836,0
8.585858585858587,58.6625484677595,79.14807917411815,116.49658705039703,0
8.686868686868687,58.26003530818305,80.52360065989053,113.917718260199,0
8.787878787878787,60.51482594072411,80.53345772738827,112.22537831620967,0
8.88888888888889,57.82959098937395,83.58079590615802,116.68354076706048,0
8.98989898989899,53.93081313497952,82.88075865066658,110.98407857881976,0
9.09090909090909,52.44272231086983,81.92077745184991,113.0730275190016,0
9.191919191919192,54.3868218431621,83.16425982899854,110.68192280836034,0
9.292929292929292,49.94380111333815,81.34932472768698,112.76364508856521,0
9.393939393939394,55.455473248455796,79.84074746302409,111.49970457658976,0
9.494949494949495,53.395578426312554,81.5119832769217,112.74876134109125,0
9.595959595959595,49.386792948634834,79.68926554706715,107.21435215181762,0
9.696969696969697,46.23957893768792,77.17033949776541,107.019482420233,0
9.797979797979798,51.77392407729115,76.99389544180582,103.95972560433329,0
9.8989898989899,48.30376193215941,75.23039151842869,104.61811970205312,0
10.0,50.547429393671415,73.61720026903566,106.13190147913456,0
