Time (s),Light Sensor,Pressure Sensor,IMU Sensor,Event Detected
8.686868686868687,41.86225647588472,67.42418820692806,100.39418789604352,0
8.787878787878787,40.66882882748929,67.77819652689725,101.25505106568428,0
8.88888888888889,39.09240206234384,68.00012692821937,98.97782003349282,0
8.98989898989899,41.47751245178597,68.37938313493181,94.92681269062545,0
9.09090909090909,41.09783514515089,70.49974126973501,94.85694040586966,0
9.191919191919192,43.440035681570635,72.81248838166951,92.72582031062657,0
9.292929292929292,40.83442916932772,73.09279687067642,91.20785088307878,0
9.393939393939394,42.44388559198335,72.4272197645757,94.3535745234585,0
9.494949494949495,43.28670440318928,74.47662181107533,91.77195976435092,0
9.595959595959595,42.21100274273106,75.12735503624981,87.59471951157845,0
9.696969696969697,46.87561599752589,74.08533488610513,91.4296132265996,0
9.797979797979798,48.01063067254897,75.12850141842776,88.80265131105902,0
9.8989898989899,48.744302377547434,74.81674936167704,89.56883515799223,0
10.0,49.5308257332497,73.18715672109157,88.37435350723456,0
